order_id,order_date,ship_date,delivery_date,region,warehouse,product_category,unit_price,quantity,order_status,delay_reason,carrier
ORD-37adb2e9,2024-12-09,2024-12-11,2024-12-20,East,WH-B,Electronics,108.17,2,Delivered,Carrier Delay,Carrier D
ORD-a60eed2c,2024-07-04,2024-07-05,2024-07-10,South,WH-D,Accessories,78.87,2,Delivered,,Carrier A
ORD-6992b197,2024-07-16,2024-07-18,2024-07-19,West,WH-B,Office,23.14,2,Shipped,,Carrier B
ORD-09d7715a,2024-11-15,2024-11-15,,East,WH-D,Electronics,112.84,1,Backorder,,Carrier A
ORD-a13045d1,2024-02-14,2024-02-17,2024-02-18,East,WH-A,Home,43.54,1,Delivered,,Carrier D
ORD-cf4dba61,2024-05-13,2024-05-14,2024-05-16,Central,WH-B,Electronics,82.5,2,Delivered,,Carrier C
ORD-0ae7798a,2024-09-01,2024-09-04,2024-09-12,North,WH-C,Electronics,116.66,4,Delivered,Carrier Delay,Carrier D
ORD-f6a7211b,2024-11-26,2024-11-27,2024-12-06,Central,WH-A,Home,25.17,3,Delivered,,Carrier C
ORD-f7e2abc4,2024-01-25,2024-01-26,2024-01-28,Central,WH-A,Accessories,127.79,4,Delivered,,Carrier B
ORD-c0308903,2024-02-03,2024-02-03,2024-02-05,East,WH-B,Accessories,27.56,1,Delivered,,Carrier A
ORD-027d0a69,2024-02-05,2024-02-07,2024-02-09,Central,WH-B,Apparel,75.13,4,Delivered,,Carrier C
ORD-6170c81d,2024-07-06,2024-07-07,2024-07-11,East,WH-D,Home,21.81,2,Delivered,,Carrier A
ORD-a28f7e55,2024-09-01,2024-09-01,2024-09-03,East,WH-D,Office,90.74,1,Delivered,,Carrier A
ORD-bbf79ce8,2024-12-06,2024-12-07,2024-12-16,Central,WH-C,Office,96.48,1,Delivered,,Carrier C
ORD-f89c932f,2024-01-15,2024-01-16,,North,WH-B,Office,104.59,4,Backorder,,Carrier A
ORD-9d22a9ae,2024-01-23,2024-01-27,2024-02-03,South,WH-C,Electronics,88.71,1,Delivered,Carrier Delay,Carrier B
ORD-197597e7,2024-01-31,2024-01-31,2024-02-06,South,WH-D,Apparel,47.01,2,Delivered,,Carrier B
ORD-5ef5090b,2024-04-09,2024-04-09,2024-04-11,North,WH-C,Office,64.51,1,Delivered,,Carrier B
ORD-731f7333,2024-05-13,2024-05-15,2024-05-17,West,WH-D,Electronics,81.4,1,Delivered,,Carrier C
ORD-1c1bf539,2024-05-26,2024-05-28,2024-06-04,North,WH-B,Accessories,77.27,3,Delivered,,Carrier C
ORD-11af99e8,2024-07-06,2024-07-06,2024-07-07,East,WH-C,Office,40.7,2,Delivered,,Carrier D
ORD-0f6472a3,2024-07-10,2024-07-10,2024-07-14,Central,WH-B,Home,31.76,2,Delivered,,Carrier B
ORD-21dff9e8,2024-08-31,2024-09-03,,South,WH-D,Home,44.56,2,Backorder,,Carrier C
ORD-85af73a7,2024-09-19,2024-09-21,2024-09-30,North,WH-B,Home,141.07,4,Delivered,Weather,Carrier D
ORD-79d06e04,2024-12-24,2024-12-25,2024-12-30,Central,WH-B,Accessories,156.1,1,Shipped,,Carrier C
ORD-34f5be6c,2024-01-16,2024-01-17,2024-01-19,South,WH-B,Apparel,106.16,1,Delivered,,Carrier B
ORD-454e6396,2024-02-22,2024-02-26,2024-03-01,East,WH-B,Office,99.08,4,Delivered,,Carrier C
ORD-98e10ccc,2024-02-22,2024-02-25,2024-03-03,South,WH-A,Home,66.72,3,Delivered,,Carrier C
ORD-e2c1c692,2024-02-27,2024-02-29,2024-03-09,West,WH-B,Accessories,0.38,3,Delivered,Weather,Carrier A
ORD-380deb89,2024-03-28,2024-03-29,2024-04-02,West,WH-D,Apparel,87.33,1,Shipped,,Carrier D
ORD-1232e8cc,2024-05-06,2024-05-07,2024-05-08,South,WH-A,Accessories,92.1,2,Shipped,,Carrier C
ORD-a2476794,2024-06-30,2024-07-04,,East,WH-D,Home,65.23,4,Delivered,,Carrier B
ORD-13ee2d61,2024-07-21,2024-07-25,,West,WH-C,Electronics,70.39,2,Backorder,,Carrier D
ORD-9799ad20,2024-09-30,2024-10-02,2024-10-03,South,WH-A,Home,104.72,1,Shipped,,Carrier A
ORD-5ad1b4fb,2024-01-27,2024-01-29,2024-02-06,South,WH-D,Home,86.59,1,Delivered,,Carrier A
ORD-a3bc982b,2024-04-27,2024-04-27,2024-04-30,Central,WH-B,Accessories,57.34,4,Delivered,,Carrier B
ORD-974f9e29,2024-04-29,2024-04-30,,East,WH-B,Electronics,170.89,3,Backorder,,Carrier A
ORD-a764815f,2024-06-08,2024-06-10,2024-06-18,West,WH-A,Accessories,37.49,4,Delivered,,Carrier D
ORD-d25d38a8,2024-06-14,2024-06-15,2024-06-24,East,WH-A,Home,58.36,3,Delivered,,Carrier D
ORD-bb478a45,2024-07-01,2024-07-03,2024-07-09,West,WH-C,Office,97.62,1,Delivered,,Carrier C
ORD-795324ac,2024-03-17,2024-03-18,2024-03-24,East,WH-C,Home,90.71,4,Delivered,,Carrier D
ORD-bfba9165,2024-03-26,2024-03-26,2024-04-02,North,WH-B,Office,53.42,1,Cancelled,,Carrier D
ORD-adb110f8,2024-05-07,2024-05-08,,East,WH-B,Office,76.53,4,Backorder,,Carrier D
ORD-41be1c8e,2024-07-03,2024-07-04,2024-07-05,Central,WH-A,Apparel,48.79,2,Delivered,,Carrier B
ORD-cc265e60,2024-09-14,2024-09-15,2024-09-19,Central,WH-C,Electronics,109.41,1,Delivered,,Carrier D
ORD-9bd8bae2,2024-11-02,2024-11-03,2024-11-07,West,WH-C,Office,83.2,3,Delivered,,Carrier B
ORD-1ef3550b,2024-11-03,2024-11-04,2024-11-08,Central,WH-B,Apparel,92.84,2,Delivered,,Carrier B
ORD-10150c41,2024-11-27,2024-11-30,,East,WH-D,Electronics,82.6,1,Backorder,,Carrier C
ORD-b7ca8e81,2024-01-10,2024-01-10,,East,WH-D,Accessories,70.12,1,Backorder,,Carrier D
ORD-1205508f,2024-01-16,2024-01-16,,North,WH-B,Home,45.16,1,Delivered,,Carrier C
ORD-04cdc5ab,2024-02-11,2024-02-12,2024-02-16,West,WH-A,Home,158.0,2,Shipped,,Carrier D
ORD-7b7cd86c,2024-02-13,2024-02-13,2024-02-21,South,WH-A,Electronics,146.12,1,Delivered,,Carrier C
ORD-d5f20eca,2024-02-18,2024-02-21,2024-02-25,North,WH-C,Accessories,163.11,2,Delivered,,Carrier D
ORD-642dcb7b,2024-03-19,2024-03-23,2024-03-28,East,WH-D,Electronics,22.34,1,Delivered,,Carrier C
ORD-23ba411c,2024-03-28,2024-04-01,2024-04-07,Central,WH-A,Home,62.35,1,Delivered,,Carrier B
ORD-ba796049,2024-05-17,2024-05-18,2024-05-26,South,WH-C,Office,34.32,1,Delivered,,Carrier B
ORD-286e4a71,2024-07-26,2024-07-27,2024-07-30,North,WH-C,Home,82.4,1,Delivered,,Carrier D
ORD-8d6bb1db,2024-10-31,2024-11-02,2024-11-04,East,WH-A,Home,13.54,4,Delivered,,Carrier C
ORD-6edecf6d,2024-11-13,2024-11-17,2024-11-26,North,WH-B,Apparel,55.39,3,Delivered,Carrier Delay,Carrier B
ORD-c99408e0,2024-11-24,2024-11-25,2024-12-03,East,WH-C,Home,146.38,3,Delivered,,Carrier C
ORD-e442215b,2024-12-01,2024-12-02,2024-12-05,Central,WH-C,Apparel,69.35,1,Delivered,,Carrier A
ORD-fda5866c,2024-01-31,2024-01-31,2024-02-04,East,WH-C,Office,100.44,1,Delivered,,Carrier D
ORD-51ace367,2024-04-14,2024-04-17,2024-04-18,South,WH-A,Apparel,76.79,1,Delivered,,Carrier B
ORD-c80cd67f,2024-04-16,2024-04-20,2024-04-22,South,WH-A,Office,41.76,3,Delivered,,Carrier D
ORD-b7c0016e,2024-09-28,2024-09-29,2024-10-01,North,WH-B,Electronics,48.29,1,Shipped,,Carrier D
ORD-c68d9d04,2024-10-01,2024-10-03,2024-10-08,East,WH-B,Office,76.69,4,Delivered,,Carrier C
ORD-17df75d1,2024-11-17,2024-11-18,2024-11-20,East,WH-A,Electronics,125.45,1,Delivered,,Carrier B
ORD-537121f1,2024-01-31,2024-02-01,2024-02-05,South,WH-B,Home,36.19,1,Delivered,,Carrier B
ORD-d8359f97,2024-06-02,2024-06-04,2024-06-06,North,WH-D,Electronics,81.18,3,Delivered,,Carrier A
ORD-0f6b48bd,2024-08-16,2024-08-19,2024-08-25,West,WH-D,Electronics,52.26,3,Delivered,,Carrier B
ORD-c8e4d6d2,2024-11-21,2024-11-25,2024-11-30,Central,WH-A,Office,45.24,1,Delivered,,Carrier A
ORD-093d74fa,2024-12-16,2024-12-18,2024-12-21,North,WH-A,Home,172.93,1,Shipped,,Carrier A
ORD-673d8018,2024-03-27,2024-03-31,2024-04-04,North,WH-B,Accessories,65.16,1,Delivered,,Carrier B
ORD-ed8c50c6,2024-04-01,2024-04-01,2024-04-06,East,WH-A,Electronics,84.75,1,Delivered,,Carrier B
ORD-b244fdc3,2024-08-14,2024-08-17,,East,WH-C,Home,92.91,2,Backorder,,Carrier B
ORD-233c16c3,2024-10-01,2024-10-02,,Central,WH-B,Accessories,115.16,1,Backorder,,Carrier A
ORD-ca885aba,2024-01-12,2024-01-12,2024-01-14,Central,WH-A,Accessories,42.14,3,Delivered,,Carrier B
ORD-796ec2fb,2024-02-17,2024-02-17,2024-02-22,East,WH-B,Accessories,7.51,2,Delivered,,Carrier A
ORD-eae95660,2024-04-19,2024-04-19,2024-04-20,North,WH-B,Accessories,185.22,4,Shipped,,Carrier D
ORD-39269ba9,2024-06-03,2024-06-04,2024-06-05,Central,WH-B,Office,56.46,2,Delivered,,Carrier A
ORD-4ca804df,2024-08-21,2024-08-24,2024-08-26,East,WH-D,Office,116.91,2,Delivered,,Carrier B
ORD-815d12bd,2024-08-26,2024-08-27,2024-09-02,West,WH-A,Home,51.03,1,Delivered,,Carrier A
ORD-34b880ed,2024-08-30,2024-08-31,2024-09-04,Central,WH-B,Office,16.69,1,Delivered,,Carrier C
ORD-cf669bba,2024-09-16,2024-09-17,2024-09-25,Central,WH-A,Electronics,187.22,2,Delivered,,Carrier C
ORD-d1636630,2024-09-26,2024-09-26,2024-10-04,West,WH-C,Office,63.02,1,Delivered,,Carrier C
ORD-538a3e0b,2024-01-28,2024-01-28,2024-02-03,West,WH-B,Accessories,56.78,4,Delivered,,Carrier D
ORD-d02fade9,2024-02-12,2024-02-13,2024-02-16,West,WH-B,Electronics,98.22,1,Delivered,,Carrier D
ORD-cf83c9d9,2024-09-23,2024-09-24,2024-09-28,East,WH-B,Electronics,15.05,1,Shipped,,Carrier D
ORD-f7e7adcc,2024-10-17,2024-10-18,2024-10-21,West,WH-D,Accessories,131.16,1,Delivered,,Carrier A
ORD-0b99c140,2024-10-29,2024-10-29,2024-11-02,West,WH-D,Accessories,107.28,1,Delivered,,Carrier A
ORD-4ee8eaf0,2024-02-01,2024-02-02,,South,WH-A,Home,106.17,4,Delivered,,Carrier B
ORD-0897cc96,2024-04-05,2024-04-05,2024-04-10,Central,WH-D,Electronics,163.91,2,Delivered,,Carrier B
ORD-4dfa3fa2,2024-05-17,2024-05-17,,West,WH-C,Accessories,103.89,1,Backorder,,Carrier C
ORD-321a7029,2024-07-04,2024-07-07,2024-07-09,West,WH-C,Office,149.21,1,Delivered,,Carrier D
ORD-dfad59c6,2024-09-19,2024-09-21,2024-09-25,Central,WH-C,Apparel,136.9,2,Shipped,,Carrier D
ORD-363eb6f8,2024-10-04,2024-10-06,2024-10-10,East,WH-D,Office,71.17,2,Delivered,,Carrier B
ORD-999f55b6,2024-09-06,2024-09-07,2024-09-13,South,WH-A,Electronics,26.69,1,Delivered,,Carrier A
ORD-a8ae628c,2024-04-14,2024-04-15,,West,WH-A,Apparel,129.79,1,Backorder,,Carrier D
ORD-366b5c0b,2024-06-17,2024-06-19,2024-06-25,East,WH-B,Home,114.11,4,Delivered,,Carrier A
ORD-1e239269,2024-06-30,2024-07-02,2024-07-11,Central,WH-D,Office,88.51,1,Delivered,Inventory Shortage,Carrier C
ORD-945066d2,2024-09-06,2024-09-07,2024-09-14,West,WH-C,Accessories,79.59,4,Delivered,,Carrier C
ORD-6793c9e9,2024-09-11,2024-09-12,,Central,WH-A,Electronics,80.8,3,Backorder,,Carrier D
ORD-f0410c40,2024-09-13,2024-09-14,2024-09-22,North,WH-D,Office,64.01,4,Cancelled,,Carrier C
ORD-fe4b5742,2024-10-01,2024-10-03,,West,WH-D,Electronics,160.38,4,Backorder,,Carrier A
ORD-b06ff541,2024-11-07,2024-11-08,2024-11-11,East,WH-B,Office,38.25,1,Delivered,,Carrier D
ORD-f782604a,2024-03-08,2024-03-09,2024-03-13,West,WH-D,Electronics,46.26,1,Delivered,,Carrier D
ORD-3348d9ac,2024-05-25,2024-05-25,2024-05-26,Central,WH-D,Office,113.75,1,Delivered,,Carrier B
ORD-21afba6e,2024-08-15,2024-08-18,,West,WH-C,Office,58.71,4,Delivered,,Carrier D
ORD-0e43f5ac,2024-09-17,2024-09-18,2024-09-20,East,WH-C,Home,64.46,1,Delivered,,Carrier A
ORD-6dec8c8b,2024-10-13,2024-10-14,2024-10-20,North,WH-B,Home,121.08,3,Delivered,,Carrier C
ORD-bf4ce307,2024-11-09,2024-11-11,,Central,WH-A,Home,54.77,1,Backorder,,Carrier D
ORD-16d3a864,2024-07-31,2024-08-01,2024-08-10,East,WH-C,Office,31.28,1,Delivered,,Carrier C
ORD-a0df0327,2024-08-02,2024-08-05,2024-08-11,South,WH-B,Apparel,33.42,2,Delivered,,Carrier C
ORD-008083dc,2024-12-02,2024-12-03,2024-12-05,North,WH-C,Electronics,150.07,4,Delivered,,Carrier C
ORD-975f3922,2024-01-23,2024-01-23,2024-01-28,Central,WH-C,Electronics,62.15,1,Delivered,,Carrier D
ORD-27ff02db,2024-02-27,2024-02-27,2024-03-04,West,WH-D,Home,54.35,1,Delivered,,Carrier A
ORD-fb0c228d,2024-05-15,2024-05-18,2024-05-19,Central,WH-A,Home,69.4,1,Delivered,,Carrier D
ORD-af67f526,2024-06-24,2024-06-25,2024-06-30,East,WH-A,Office,46.99,4,Delivered,,Carrier A
ORD-81ed6ba3,2024-10-26,2024-10-28,2024-11-04,South,WH-C,Office,60.28,1,Delivered,,Carrier C
ORD-bb8813c1,2024-03-13,2024-03-14,2024-03-16,East,WH-C,Office,111.52,3,Delivered,,Carrier B
ORD-cddf463a,2024-04-15,2024-04-19,2024-04-27,North,WH-B,Home,98.45,4,Delivered,Weather,Carrier A
ORD-3f8cbc87,2024-05-04,2024-05-07,2024-05-08,Central,WH-D,Apparel,69.68,2,Delivered,,Carrier A
ORD-c0862ed6,2024-06-27,2024-06-27,2024-07-03,Central,WH-A,Accessories,160.35,4,Delivered,,Carrier C
ORD-589102e5,2024-11-20,2024-11-22,2024-12-01,Central,WH-D,Office,102.33,1,Delivered,Inventory Shortage,Carrier C
ORD-dba15f8f,2024-12-05,2024-12-06,,East,WH-C,Office,40.81,1,Backorder,,Carrier C
ORD-0510609c,2024-02-02,2024-02-04,2024-02-10,West,WH-C,Accessories,84.32,1,Delivered,,Carrier D
ORD-83174c81,2024-04-02,2024-04-02,2024-04-07,Central,WH-B,Electronics,123.57,2,Delivered,,Carrier B
ORD-1d206c88,2024-06-20,2024-06-23,2024-07-02,South,WH-D,Home,64.77,1,Delivered,Fulfillment Issue,Carrier A
ORD-75345cc1,2024-06-29,2024-06-30,2024-07-06,East,WH-D,Apparel,82.34,1,Delivered,,Carrier B
ORD-15a299de,2024-09-12,2024-09-14,2024-09-19,East,WH-D,Office,98.61,4,Delivered,,Carrier C
ORD-eab8bae0,2024-02-04,2024-02-06,2024-02-07,North,WH-B,Office,113.41,1,Cancelled,,Carrier C
ORD-2d4173e8,2024-02-16,2024-02-18,,South,WH-C,Accessories,18.12,1,Backorder,,Carrier B
ORD-cc624d77,2024-03-03,2024-03-08,2024-03-12,North,WH-B,Apparel,9.23,1,Delivered,,Carrier A
ORD-e9056da7,2024-10-02,2024-10-03,2024-10-04,East,WH-D,Office,164.77,1,Delivered,,Carrier D
ORD-8adcf3b1,2024-10-14,2024-10-15,2024-10-21,North,WH-B,Apparel,27.0,1,Delivered,,Carrier C
ORD-2e25f37e,2024-02-08,2024-02-08,2024-02-09,East,WH-C,Accessories,91.49,4,Delivered,,Carrier B
ORD-ff498129,2024-03-20,2024-03-22,2024-03-28,North,WH-D,Electronics,117.75,4,Delivered,,Carrier A
ORD-456b1510,2024-04-06,2024-04-07,,North,WH-C,Accessories,66.72,3,Backorder,,Carrier C
ORD-b41dcf1d,2024-08-06,2024-08-10,2024-08-14,West,WH-C,Electronics,62.08,1,Cancelled,,Carrier D
ORD-0e182f95,2024-09-11,2024-09-12,2024-09-17,South,WH-B,Electronics,127.48,1,Shipped,,Carrier A
ORD-85c4fc83,2024-10-24,2024-10-25,2024-10-31,Central,WH-C,Office,43.81,1,Delivered,,Carrier A
ORD-a8a030ef,2024-11-20,2024-11-21,2024-11-30,North,WH-C,Home,35.95,3,Delivered,,Carrier D
ORD-a5506d83,2024-01-14,2024-01-17,,South,WH-D,Apparel,109.29,1,Backorder,,Carrier B
ORD-1a27b134,2024-01-25,2024-01-27,2024-02-03,South,WH-C,Office,31.65,1,Delivered,,Carrier D
ORD-56f4b7bf,2024-02-23,2024-02-23,2024-02-24,Central,WH-A,Office,57.36,4,Delivered,,Carrier C
ORD-2b7e1df4,2024-09-20,2024-09-21,2024-09-29,North,WH-C,Accessories,64.85,3,Delivered,,Carrier D
ORD-8850fa9b,2024-10-07,2024-10-07,2024-10-13,South,WH-C,Apparel,95.45,1,Delivered,,Carrier C
ORD-e76f2d5f,2024-12-11,2024-12-13,2024-12-18,East,WH-C,Electronics,55.42,4,Delivered,,Carrier A
ORD-788cdb4a,2024-01-04,2024-01-04,,North,WH-B,Home,79.93,3,Backorder,,Carrier D
ORD-f4bb9804,2024-04-02,2024-04-03,2024-04-04,East,WH-A,Accessories,69.48,1,Delivered,,Carrier B
ORD-288fa5d2,2024-04-11,2024-04-14,,West,WH-A,Office,7.76,4,Backorder,,Carrier C
ORD-206104ed,2024-11-07,2024-11-09,2024-11-11,South,WH-C,Apparel,89.51,1,Delivered,,Carrier B
ORD-234a1168,2024-12-13,2024-12-15,2024-12-20,East,WH-D,Electronics,99.19,3,Shipped,,Carrier C
ORD-60aa6168,2024-12-29,2024-12-31,2025-01-01,West,WH-D,Office,40.08,2,Cancelled,,Carrier C
ORD-5301d6f7,2024-01-04,2024-01-05,2024-01-10,North,WH-B,Home,10.58,1,Delivered,,Carrier A
ORD-e9ffdf50,2024-01-15,2024-01-17,2024-01-20,Central,WH-C,Office,99.2,3,Delivered,,Carrier A
ORD-a9b9bdaa,2024-02-28,2024-02-29,2024-03-03,South,WH-D,Apparel,135.33,4,Delivered,,Carrier A
ORD-72ce2098,2024-03-24,2024-03-26,2024-03-31,East,WH-C,Accessories,70.54,1,Delivered,,Carrier A
ORD-4048c1f9,2024-07-08,2024-07-09,2024-07-18,South,WH-B,Accessories,31.57,4,Delivered,,Carrier D
ORD-293c3007,2024-08-10,2024-08-11,,East,WH-D,Office,136.29,1,Backorder,,Carrier B
ORD-231e572e,2024-08-28,2024-08-31,2024-09-02,Central,WH-C,Home,89.29,1,Delivered,,Carrier B
ORD-229988ba,2024-10-24,2024-10-26,2024-11-02,East,WH-B,Office,77.64,4,Delivered,,Carrier D
ORD-3e50e697,2024-01-07,2024-01-09,2024-01-14,Central,WH-B,Electronics,154.05,2,Shipped,,Carrier A
ORD-ca579c00,2024-01-18,2024-01-21,2024-01-30,Central,WH-B,Electronics,131.56,1,Shipped,,Carrier D
ORD-f2d03e88,2024-01-29,2024-01-29,2024-02-06,South,WH-A,Office,69.01,1,Delivered,,Carrier D
ORD-fe8f5ec5,2024-01-31,2024-02-05,2024-02-08,South,WH-A,Home,72.76,3,Delivered,,Carrier B
ORD-5b4c88ed,2024-04-20,2024-04-22,2024-04-25,North,WH-A,Accessories,104.94,1,Shipped,,Carrier D
ORD-c8e6069d,2024-06-24,2024-06-25,2024-06-27,West,WH-D,Electronics,130.91,1,Delivered,,Carrier B
ORD-bb6b5642,2024-08-02,2024-08-03,2024-08-05,South,WH-C,Home,16.84,1,Delivered,,Carrier D
ORD-ee615bdc,2024-11-22,2024-11-26,2024-11-30,West,WH-B,Accessories,20.36,3,Delivered,,Carrier B
ORD-0f71faaa,2024-02-29,2024-02-29,,East,WH-B,Office,49.25,4,Shipped,,Carrier B
ORD-29498f03,2024-04-22,2024-04-24,2024-04-27,South,WH-A,Home,79.52,1,Delivered,,Carrier C
ORD-65f2a698,2024-08-21,2024-08-24,2024-08-28,West,WH-B,Home,40.88,1,Delivered,,Carrier D
ORD-eafb95e3,2024-09-04,2024-09-06,2024-09-10,West,WH-B,Home,30.8,1,Delivered,,Carrier D
ORD-bc8cfefb,2024-09-11,2024-09-13,2024-09-19,West,WH-D,Accessories,58.29,1,Delivered,,Carrier C
ORD-48d46c55,2024-09-30,2024-10-01,2024-10-06,Central,WH-A,Electronics,35.51,1,Delivered,,Carrier C
ORD-febfa4d4,2024-10-04,2024-10-09,2024-10-18,West,WH-C,Accessories,33.29,1,Shipped,,Carrier A
ORD-2361963f,2024-11-18,2024-11-21,2024-11-23,Central,WH-D,Home,90.09,2,Delivered,,Carrier D
ORD-ec6e6ebd,2024-05-03,2024-05-06,2024-05-08,South,WH-A,Accessories,1.19,2,Delivered,,Carrier B
ORD-12a52569,2024-05-05,2024-05-05,2024-05-12,Central,WH-D,Home,34.22,2,Delivered,,Carrier D
ORD-72669874,2024-05-13,2024-05-17,2024-05-21,East,WH-D,Apparel,68.13,1,Delivered,,Carrier C
ORD-08ed70f1,2024-06-18,2024-06-19,2024-06-27,North,WH-B,Office,88.1,1,Delivered,,Carrier C
ORD-99987aea,2024-11-28,2024-12-02,2024-12-11,West,WH-C,Home,38.09,1,Delivered,Weather,Carrier C
ORD-cf709efd,2024-12-21,2024-12-22,2024-12-28,South,WH-C,Office,83.7,1,Delivered,,Carrier B
ORD-6561e395,2024-02-02,2024-02-03,2024-02-10,West,WH-A,Apparel,113.18,1,Delivered,,Carrier B
ORD-d04e9c66,2024-02-05,2024-02-06,2024-02-12,South,WH-A,Office,102.01,4,Delivered,,Carrier C
ORD-6926305b,2024-02-14,2024-02-18,2024-02-22,West,WH-D,Electronics,65.54,2,Delivered,,Carrier D
ORD-b57f6dba,2024-10-30,2024-10-31,2024-11-04,East,WH-D,Office,130.87,1,Delivered,,Carrier D
ORD-eb5bfba6,2024-05-20,2024-05-21,2024-05-24,South,WH-A,Home,75.26,2,Delivered,,Carrier A
ORD-c9cc5f22,2024-05-20,2024-05-20,2024-05-26,East,WH-B,Apparel,49.5,4,Delivered,,Carrier C
ORD-34f3f4e8,2024-11-18,2024-11-22,2024-12-01,Central,WH-B,Accessories,82.12,3,Delivered,Carrier Delay,Carrier B
ORD-f60f1861,2024-01-19,2024-01-20,2024-01-28,North,WH-B,Office,90.3,3,Delivered,,Carrier A
ORD-2799180a,2024-05-19,2024-05-22,2024-05-29,North,WH-C,Electronics,145.31,1,Cancelled,,Carrier D
ORD-9e9110c9,2024-06-25,2024-06-27,2024-07-03,North,WH-C,Apparel,85.62,1,Delivered,,Carrier A
ORD-cd062367,2024-08-07,2024-08-07,2024-08-12,West,WH-D,Home,63.21,1,Delivered,,Carrier A
ORD-955bd5bb,2024-09-17,2024-09-18,2024-09-22,North,WH-D,Home,77.48,2,Delivered,,Carrier B
ORD-2ea13e98,2024-11-22,2024-11-22,2024-11-25,North,WH-C,Home,100.77,4,Delivered,,Carrier A
ORD-6c5b3fae,2024-12-01,2024-12-01,2024-12-04,Central,WH-D,Electronics,139.12,4,Delivered,,Carrier D
ORD-03f2dd74,2024-12-02,2024-12-04,2024-12-11,South,WH-D,Electronics,20.7,3,Delivered,,Carrier A
ORD-fde4901a,2024-12-24,2024-12-27,,South,WH-D,Office,73.79,1,Backorder,,Carrier C
ORD-4dc05eac,2024-03-08,2024-03-11,2024-03-20,South,WH-A,Home,81.12,1,Delivered,Fulfillment Issue,Carrier D
ORD-918ef52f,2024-03-21,2024-03-21,2024-03-24,East,WH-B,Home,30.55,1,Delivered,,Carrier A
ORD-f98045b6,2024-05-27,2024-05-27,,Central,WH-B,Office,144.76,2,Backorder,,Carrier D
ORD-03c4f7af,2024-12-24,2024-12-28,2025-01-01,West,WH-C,Accessories,137.39,1,Cancelled,,Carrier D
ORD-cf81332a,2024-12-29,2024-12-29,2025-01-03,West,WH-C,Accessories,28.3,1,Delivered,,Carrier B
ORD-3e55344f,2024-03-06,2024-03-08,2024-03-10,West,WH-A,Electronics,127.34,4,Delivered,,Carrier C
ORD-5621af2c,2024-04-11,2024-04-12,2024-04-20,South,WH-B,Office,33.41,1,Shipped,,Carrier A
ORD-8cbdabe5,2024-08-10,2024-08-10,2024-08-11,West,WH-A,Office,88.44,1,Delivered,,Carrier C
ORD-0f096eee,2024-08-22,2024-08-23,2024-08-29,South,WH-C,Apparel,50.77,1,Delivered,,Carrier D
ORD-6692d477,2024-11-01,2024-11-01,2024-11-05,North,WH-A,Electronics,18.92,3,Delivered,,Carrier A
ORD-064cf3fb,2024-02-19,2024-02-20,2024-02-24,West,WH-A,Office,64.41,4,Delivered,,Carrier C
ORD-2234cc7e,2024-08-11,2024-08-13,2024-08-19,Central,WH-A,Accessories,31.75,1,Delivered,,Carrier A
ORD-be1386d7,2024-10-19,2024-10-24,2024-10-30,West,WH-B,Apparel,153.07,1,Delivered,Fulfillment Issue,Carrier A
ORD-d156c90d,2024-11-29,2024-11-29,2024-12-02,East,WH-C,Accessories,120.19,1,Delivered,,Carrier D
ORD-604e8bb8,2024-01-26,2024-01-28,2024-02-03,West,WH-C,Home,157.88,1,Delivered,,Carrier B
ORD-5975353b,2024-05-27,2024-05-28,2024-06-01,North,WH-C,Electronics,64.69,2,Delivered,,Carrier D
ORD-fdb62600,2024-07-17,2024-07-19,2024-07-21,North,WH-D,Electronics,55.76,3,Delivered,,Carrier A
ORD-eb4816bd,2024-07-19,2024-07-22,2024-07-28,West,WH-D,Office,39.53,2,Delivered,,Carrier D
ORD-2d6302df,2024-12-26,2024-12-26,2025-01-02,Central,WH-C,Office,66.88,3,Delivered,,Carrier C
ORD-c26679e3,2024-03-07,2024-03-08,2024-03-13,South,WH-A,Apparel,73.19,3,Delivered,,Carrier A
ORD-8403f65c,2024-05-13,2024-05-16,,South,WH-A,Apparel,93.73,3,Backorder,,Carrier D
ORD-81c0ff01,2024-05-28,2024-05-30,2024-05-31,South,WH-D,Accessories,33.7,3,Delivered,,Carrier B
ORD-55f669fa,2024-07-31,2024-08-02,,West,WH-B,Office,98.88,4,Delivered,,Carrier D
ORD-eb57a6af,2024-08-30,2024-08-31,2024-09-03,South,WH-B,Office,50.98,3,Delivered,,Carrier D
ORD-ef7b21a5,2024-11-02,2024-11-03,2024-11-09,West,WH-B,Apparel,36.8,1,Delivered,,Carrier C
ORD-e4f0e695,2024-11-08,2024-11-11,2024-11-16,West,WH-A,Home,113.08,3,Delivered,,Carrier A
ORD-70cf3ed2,2024-01-13,2024-01-13,2024-01-21,West,WH-D,Office,69.71,2,Delivered,,Carrier C
ORD-c956269b,2024-04-03,2024-04-04,2024-04-08,West,WH-D,Accessories,37.7,4,Delivered,,Carrier D
ORD-feda57cb,2024-04-06,2024-04-10,2024-04-17,North,WH-A,Office,104.93,3,Delivered,Weather,Carrier A
ORD-f9ade5eb,2024-11-19,2024-11-20,2024-11-23,West,WH-D,Electronics,106.09,3,Delivered,,Carrier D
ORD-67a5109e,2024-12-20,2024-12-21,2024-12-28,East,WH-D,Office,92.91,1,Delivered,,Carrier A
